7048101,岡山県,岡山市,東区,西隆寺
7048102,岡山県,岡山市,東区,久保
7048103,岡山県,岡山市,東区,河本町
7048104,岡山県,岡山市,東区,富崎
7048105,岡山県,岡山市,東区,吉原
7048106,岡山県,岡山市,東区,西庄
7048107,岡山県,岡山市,東区,福治
7048111,岡山県,岡山市,東区,西大寺北
7048112,岡山県,岡山市,東区,西大寺上
7048113,岡山県,岡山市,東区,西大寺
7048114,岡山県,岡山市,東区,西大寺東
7048115,岡山県,岡山市,東区,向州
7048116,岡山県,岡山市,東区,西大寺中
7048117,岡山県,岡山市,東区,西大寺南
7048121,岡山県,岡山市,東区,西大寺射越
7048122,岡山県,岡山市,東区,西大寺新地
7048123,岡山県,岡山市,東区,西大寺門前
7048124,岡山県,岡山市,東区,西大寺五明
7048125,岡山県,岡山市,東区,西大寺川口
7048126,岡山県,岡山市,東区,西大寺浜
7048127,岡山県,岡山市,東区,西大寺新
7048131,岡山県,岡山市,東区,長沼
7048132,岡山県,岡山市,東区,邑久郷
7048133,岡山県,岡山市,東区,宿毛
7048134,岡山県,岡山市,東区,北幸田
7048135,岡山県,岡山市,東区,東幸西
7048136,岡山県,岡山市,東区,西幸西
7048137,岡山県,岡山市,東区,乙子
7048138,岡山県,岡山市,東区,神崎町
7048141,岡山県,岡山市,東区,下阿知
7048142,岡山県,岡山市,東区,上阿知
7048143,岡山県,岡山市,東区,千手
7048144,岡山県,岡山市,東区,西大寺一宮
7048145,岡山県,岡山市,東区,東幸崎
7048146,岡山県,岡山市,東区,南水門町
7048147,岡山県,岡山市,東区,正儀
7048148,岡山県,岡山市,東区,水門町
7048149,岡山県,岡山市,東区,幸地崎町
7048151,岡山県,岡山市,東区,東片岡
7048152,岡山県,岡山市,東区,宝伝
7048153,岡山県,岡山市,東区,犬島
7048154,岡山県,岡山市,東区,久々井
7048155,岡山県,岡山市,東区,西片岡
7048161,岡山県,岡山市,東区,九蟠
7048162,岡山県,岡山市,東区,豊田
7048163,岡山県,岡山市,東区,升田
7048164,岡山県,岡山市,東区,光津
7048165,岡山県,岡山市,東区,政津
7048166,岡山県,岡山市,東区,君津
7048171,岡山県,岡山市,東区,目黒町
7048172,岡山県,岡山市,東区,大多羅町
7048173,岡山県,岡山市,東区,可知
7048174,岡山県,岡山市,東区,松新町
7048175,岡山県,岡山市,東区,益野町
7048176,岡山県,岡山市,東区,中川町
7048181,岡山県,岡山市,東区,浅越
7048182,岡山県,岡山市,東区,広谷
7048183,岡山県,岡山市,東区,西大寺松崎
7048184,岡山県,岡山市,東区,富士見町
7048191,岡山県,岡山市,東区,西大寺中野
7048192,岡山県,岡山市,東区,西大寺中野本町
7048193,岡山県,岡山市,東区,金岡西町
7048194,岡山県,岡山市,東区,金岡東町
7048195,岡山県,岡山市,東区,西大寺金岡
7048196,岡山県,岡山市,東区,金田
7048501,岡山県,岡山市,東区,西大寺中野377-1
7048502,岡山県,岡山市,東区,西大寺上1-19-19
7048510,岡山県,岡山市,東区,金岡東町3-3-1
7048555,岡山県,岡山市,東区,西大寺上2-7-31
7048588,岡山県,岡山市,東区,西大寺五明387-1
