2360000,神奈川県,横浜市,金沢区,
2360001,神奈川県,横浜市,金沢区,昭和町
2360002,神奈川県,横浜市,金沢区,鳥浜町
2360003,神奈川県,横浜市,金沢区,幸浦
2360004,神奈川県,横浜市,金沢区,福浦
2360005,神奈川県,横浜市,金沢区,並木
2360006,神奈川県,横浜市,金沢区,八景島
2360007,神奈川県,横浜市,金沢区,白帆
2360011,神奈川県,横浜市,金沢区,長浜
2360012,神奈川県,横浜市,金沢区,柴町
2360013,神奈川県,横浜市,金沢区,海の公園
2360014,神奈川県,横浜市,金沢区,寺前
2360015,神奈川県,横浜市,金沢区,金沢町
2360016,神奈川県,横浜市,金沢区,谷津町
2360017,神奈川県,横浜市,金沢区,西柴
2360021,神奈川県,横浜市,金沢区,泥亀
2360022,神奈川県,横浜市,金沢区,町屋町
2360023,神奈川県,横浜市,金沢区,平潟町
2360024,神奈川県,横浜市,金沢区,乙舳町
2360025,神奈川県,横浜市,金沢区,野島町
2360026,神奈川県,横浜市,金沢区,柳町
2360027,神奈川県,横浜市,金沢区,瀬戸
2360028,神奈川県,横浜市,金沢区,洲崎町
2360031,神奈川県,横浜市,金沢区,六浦
2360032,神奈川県,横浜市,金沢区,六浦町
2360033,神奈川県,横浜市,金沢区,東朝比奈
2360034,神奈川県,横浜市,金沢区,朝比奈町
2360035,神奈川県,横浜市,金沢区,大道
2360036,神奈川県,横浜市,金沢区,みず木町
2360037,神奈川県,横浜市,金沢区,六浦東
2360038,神奈川県,横浜市,金沢区,六浦南
2360041,神奈川県,横浜市,金沢区,釜利谷町
2360042,神奈川県,横浜市,金沢区,釜利谷東
2360043,神奈川県,横浜市,金沢区,大川
2360044,神奈川県,横浜市,金沢区,高舟台
2360045,神奈川県,横浜市,金沢区,釜利谷南
2360046,神奈川県,横浜市,金沢区,釜利谷西
2360051,神奈川県,横浜市,金沢区,富岡東
2360052,神奈川県,横浜市,金沢区,富岡西
2360053,神奈川県,横浜市,金沢区,能見台通
2360054,神奈川県,横浜市,金沢区,堀口
2360055,神奈川県,横浜市,金沢区,片吹
2360056,神奈川県,横浜市,金沢区,能見台森
2360057,神奈川県,横浜市,金沢区,能見台
2360058,神奈川県,横浜市,金沢区,能見台東
2368501,神奈川県,横浜市,金沢区,六浦東1-50-1
2368502,神奈川県,横浜市,金沢区,釜利谷南3-22-1
2368503,神奈川県,横浜市,金沢区,六浦東1-50-1
2368504,神奈川県,横浜市,金沢区,六浦東1-50-1
2368515,神奈川県,横浜市,金沢区,幸浦1-8-1
2368550,神奈川県,横浜市,金沢区,並木3-2-9
2368555,神奈川県,横浜市,金沢区,福浦3-11-2
2368641,神奈川県,横浜市,金沢区,福浦2-3-2
2368645,神奈川県,横浜市,金沢区,福浦1-9-5
2368648,神奈川県,横浜市,金沢区,福浦2-12-4
2368651,神奈川県,横浜市,金沢区,富岡東6-16-1
2368653,神奈川県,横浜市,金沢区,平潟町12-1
