2450000,神奈川県,横浜市,泉区,
2450001,神奈川県,横浜市,泉区,池の谷
2450002,神奈川県,横浜市,泉区,緑園
2450003,神奈川県,横浜市,泉区,岡津町
2450004,神奈川県,横浜市,泉区,領家
2450005,神奈川県,横浜市,泉区,白百合
2450006,神奈川県,横浜市,泉区,西が岡
2450007,神奈川県,横浜市,泉区,桂坂
2450008,神奈川県,横浜市,泉区,弥生台
2450009,神奈川県,横浜市,泉区,新橋町
2450011,神奈川県,横浜市,泉区,中田町
2450012,神奈川県,横浜市,泉区,中田北
2450013,神奈川県,横浜市,泉区,中田東
2450014,神奈川県,横浜市,泉区,中田南
2450015,神奈川県,横浜市,泉区,中田西
2450016,神奈川県,横浜市,泉区,和泉町
2450017,神奈川県,横浜市,泉区,下飯田町
2450018,神奈川県,横浜市,泉区,上飯田町
2450021,神奈川県,横浜市,泉区,下和泉
2450022,神奈川県,横浜市,泉区,和泉が丘
2450023,神奈川県,横浜市,泉区,和泉中央南
2450024,神奈川県,横浜市,泉区,和泉中央北
2450051,神奈川県,横浜市,戸塚区,名瀬町
2450052,神奈川県,横浜市,戸塚区,秋葉町
2450053,神奈川県,横浜市,戸塚区,上矢部町
2450061,神奈川県,横浜市,戸塚区,汲沢
2450062,神奈川県,横浜市,戸塚区,汲沢町
2450063,神奈川県,横浜市,戸塚区,原宿
2450064,神奈川県,横浜市,戸塚区,影取町
2450065,神奈川県,横浜市,戸塚区,東俣野町
2450066,神奈川県,横浜市,戸塚区,俣野町
2450067,神奈川県,横浜市,戸塚区,深谷町
2458510,神奈川県,横浜市,戸塚区,東俣野町1760
2458542,神奈川県,横浜市,戸塚区,上矢部町690
2458550,神奈川県,横浜市,戸塚区,上矢部町1968
2458555,神奈川県,横浜市,泉区,和泉中央南3-2-46
2458558,神奈川県,横浜市,戸塚区,上矢部町2384
2458560,神奈川県,横浜市,戸塚区,汲沢町56
2458575,神奈川県,横浜市,戸塚区,原宿3-60-2
2458577,神奈川県,横浜市,戸塚区,上矢部町2336
2458589,神奈川県,横浜市,戸塚区,俣野町601
