6640000,兵庫県,伊丹市,,
6640001,兵庫県,伊丹市,,荒牧
6640002,兵庫県,伊丹市,,荻野
6640003,兵庫県,伊丹市,,大野
6640004,兵庫県,伊丹市,,東野
6640005,兵庫県,伊丹市,,瑞原
6640006,兵庫県,伊丹市,,鴻池
6640007,兵庫県,伊丹市,,北野
6640008,兵庫県,伊丹市,,荒牧南
6640011,兵庫県,伊丹市,,鋳物師
6640012,兵庫県,伊丹市,,緑ケ丘
6640013,兵庫県,伊丹市,,瑞穂町
6640014,兵庫県,伊丹市,,広畑
6640015,兵庫県,伊丹市,,昆陽池
6640016,兵庫県,伊丹市,,昆陽北
6640017,兵庫県,伊丹市,,瑞ケ丘
6640020,兵庫県,伊丹市,,寺本東
6640022,兵庫県,伊丹市,,中野東
6640023,兵庫県,伊丹市,,中野西
6640024,兵庫県,伊丹市,,松ケ丘
6640025,兵庫県,伊丹市,,奥畑
6640026,兵庫県,伊丹市,,寺本
6640027,兵庫県,伊丹市,,池尻
6640028,兵庫県,伊丹市,,西野
6640029,兵庫県,伊丹市,,中野北
6640031,兵庫県,伊丹市,,荻野西
6640831,兵庫県,伊丹市,,北伊丹
6640832,兵庫県,伊丹市,,下河原
6640833,兵庫県,伊丹市,,小阪田
6640834,兵庫県,伊丹市,,西桑津
6640835,兵庫県,伊丹市,,東桑津
6640836,兵庫県,伊丹市,,北本町
6640837,兵庫県,伊丹市,,北河原
6640838,兵庫県,伊丹市,,中村
6640839,兵庫県,伊丹市,,桑津
6640842,兵庫県,伊丹市,,森本
6640843,兵庫県,伊丹市,,岩屋
6640844,兵庫県,伊丹市,,口酒井
6640845,兵庫県,伊丹市,,東有岡
6640846,兵庫県,伊丹市,,伊丹
6640847,兵庫県,伊丹市,,藤ノ木
6640851,兵庫県,伊丹市,,中央
6640852,兵庫県,伊丹市,,南本町
6640853,兵庫県,伊丹市,,平松
6640854,兵庫県,伊丹市,,南町
6640855,兵庫県,伊丹市,,御願塚
6640856,兵庫県,伊丹市,,梅ノ木
6640857,兵庫県,伊丹市,,行基町
6640858,兵庫県,伊丹市,,西台
6640861,兵庫県,伊丹市,,稲野町
6640862,兵庫県,伊丹市,,若菱町
6640863,兵庫県,伊丹市,,柏木町
6640864,兵庫県,伊丹市,,安堂寺町
6640865,兵庫県,伊丹市,,南野
6640871,兵庫県,伊丹市,,堀池
6640872,兵庫県,伊丹市,,車塚
6640873,兵庫県,伊丹市,,野間
6640874,兵庫県,伊丹市,,山田
6640875,兵庫県,伊丹市,,野間北
6640881,兵庫県,伊丹市,,昆陽
6640882,兵庫県,伊丹市,,鈴原町
6640883,兵庫県,伊丹市,,南鈴原
6640884,兵庫県,伊丹市,,美鈴町
6640885,兵庫県,伊丹市,,昆陽泉町
6640886,兵庫県,伊丹市,,昆陽東
6640887,兵庫県,伊丹市,,南野北
6640888,兵庫県,伊丹市,,昆陽南
6640891,兵庫県,伊丹市,,北園
6640892,兵庫県,伊丹市,,高台
6640893,兵庫県,伊丹市,,春日丘
6640894,兵庫県,伊丹市,,清水
6640895,兵庫県,伊丹市,,宮ノ前
6640896,兵庫県,伊丹市,,船原
6640897,兵庫県,伊丹市,,桜ケ丘
6640898,兵庫県,伊丹市,,千僧
6640899,兵庫県,伊丹市,,大鹿
6648501,兵庫県,伊丹市,,桑津1-6-1
6648502,兵庫県,伊丹市,,鴻池字街道下10
6648503,兵庫県,伊丹市,,千僧1-1
6648505,兵庫県,伊丹市,,千僧1-47-3
6648507,兵庫県,伊丹市,,北河原4-1-12
6648508,兵庫県,伊丹市,,北伊丹5-3
6648510,兵庫県,伊丹市,,中央5-5-10
6648511,兵庫県,伊丹市,,高台4-18
6648520,兵庫県,伊丹市,,鴻池字街道下1
6648522,兵庫県,伊丹市,,千僧1-51
6648533,兵庫県,伊丹市,,車塚3-1
6648540,兵庫県,伊丹市,,昆陽池1-100
6648545,兵庫県,伊丹市,,千僧1-47-1
6648558,兵庫県,伊丹市,,宮ノ前2-2-2
6648588,兵庫県,伊丹市,,北河原1-2-1
6648610,兵庫県,伊丹市,,東有岡5-125
6648611,兵庫県,伊丹市,,昆陽北1-1-1
6648615,兵庫県,伊丹市,,行基町1-5
6648624,兵庫県,伊丹市,,中央3-5-8
6648641,兵庫県,伊丹市,,瑞原4-1
6648650,兵庫県,伊丹市,,緑ケ丘7-1-1
